@RELATION SEA_Abrupt_Chain_Noise

@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
6.963452,9.715482,8.012403,1
0.280113,7.422276,2.510160,0
2.301720,6.386589,3.314455,0
7.456009,2.223202,8.353926,1
5.103604,5.167625,7.301447,1
7.696572,0.386107,4.121755,0
0.099502,3.599456,2.952848,0
0.852095,2.249454,3.019466,0
8.335313,5.635830,1.214248,1
5.874642,9.566169,4.611024,1
0.879439,-0.071250,0.428621,0
0.568376,5.086233,7.511917,0
6.516270,3.228118,3.708465,1
5.536767,4.866771,4.726866,1
2.541346,3.359520,8.680319,0
8.913999,3.321730,8.203615,1
7.558203,8.294883,4.076764,1
8.591044,5.915053,4.807479,1
8.641908,2.827814,0.541759,1
4.348764,4.417389,5.053722,0
8.069009,2.461303,8.779198,1
1.384118,9.867162,4.712171,1
1.294513,3.581308,3.449814,0
9.276776,3.599029,0.429277,1
2.341437,5.634693,9.726847,0
8.217185,5.469133,9.795847,1
3.936692,7.598943,2.443282,1
3.901500,8.502998,8.594639,1
3.944565,9.194357,9.020679,1
3.240950,7.693416,9.506551,1
7.313569,2.819326,1.117452,1
6.472588,2.165487,2.551142,0
4.094112,7.034196,5.336531,1
6.659375,4.120311,3.504408,1
4.139722,4.956322,5.055031,0
5.916218,8.596585,9.459862,1
5.345179,3.313889,8.335436,0
8.551072,3.494944,6.430344,1
6.885383,1.976869,5.363982,0
5.724733,4.204129,9.827125,1
8.264226,0.061650,7.030656,0
3.223038,5.714394,0.173480,0
0.154747,8.988470,6.401687,0
0.899336,8.974686,6.297919,1
7.794550,1.599498,9.807685,1
4.789926,4.980325,9.499500,1
2.132634,9.780385,2.955180,1
9.585038,2.253296,0.972664,1
0.546672,0.684635,5.870825,0
5.675489,4.142835,4.840329,1
3.179056,3.258806,4.560672,0
3.427033,2.171888,0.698999,0
7.222077,6.895433,9.494475,1
3.504122,1.725270,9.541204,0
3.296987,6.903429,0.989786,1
1.469779,1.970513,1.042581,0
8.570354,2.068560,0.986640,1
3.450557,0.818729,5.908999,0
9.967431,4.727001,4.287898,1
9.304164,1.495691,5.871454,1
1.072634,8.398827,9.808285,1
0.672305,0.458304,0.012322,0
3.065917,9.733998,9.147656,1
2.215282,8.982950,1.852487,1
4.622900,5.805712,4.335183,1
3.948499,2.255368,7.652691,0
8.600002,9.502322,7.364991,1
0.661900,0.074631,1.442889,0
9.209337,8.689672,8.072391,1
0.689912,4.257521,2.699775,0
8.663340,9.879178,9.492670,1
3.128947,3.111541,4.618124,0
1.324307,6.801198,0.589924,0
8.104636,7.267563,4.575994,1
1.775172,4.879422,2.365320,0
4.025496,8.337061,3.086754,1
6.559007,1.658992,7.538605,0
3.532952,7.486199,3.137472,1
8.325708,8.373852,6.430646,1
2.933036,7.357796,7.738211,1
8.117795,5.282519,2.375714,1
0.480761,2.960085,3.459924,0
5.050912,7.825273,6.137416,1
3.372430,0.785774,6.198923,0
6.518416,9.255258,7.696671,1
4.283260,2.210907,5.573756,0
3.726223,7.909337,9.613373,1
9.078824,5.980203,1.765100,1
2.861920,2.235358,3.234176,0
0.964742,3.276965,7.757270,0
3.050074,4.223200,8.229822,0
2.757991,5.122406,6.786966,0
3.016594,4.118704,8.275591,0
7.415837,7.748483,9.663330,1
2.432293,6.372974,9.396753,0
0.241481,3.901845,0.649295,0
7.676854,6.671847,1.711404,1
9.613288,4.071613,1.827222,1
6.332469,7.812091,4.525283,1
9.575435,3.777921,4.798996,1
6.664683,9.172203,4.292086,1
4.871405,4.384980,5.792046,1
3.314434,0.134107,2.731285,0
3.387290,9.716885,2.297990,1
3.114576,8.735458,1.082351,1
6.957369,7.033845,8.821698,1
5.367586,0.660518,4.879110,0
4.275884,2.221434,7.217015,0
9.824326,4.244301,8.148301,1
6.199760,5.264604,0.552392,1
5.654028,8.820229,4.093259,1
9.882268,1.102405,7.456137,1
3.440797,5.500140,4.843091,1
9.490664,5.151754,3.655017,1
2.499405,1.006001,4.441985,0
9.699912,4.565527,2.514297,1
2.549882,1.075299,0.609834,0
4.134936,5.361159,0.486329,1
5.730465,9.391019,8.445200,1
3.688503,3.164435,6.488057,0
9.643204,3.300913,7.171389,1
4.855656,9.005123,6.914286,1
8.031169,6.149330,5.409366,1
5.988548,5.604347,5.959615,1
0.794135,0.827002,7.104642,0
4.631093,4.652172,7.752098,1
6.278575,6.668868,6.655820,1
8.596932,5.602938,9.206922,1
7.529685,5.595175,8.667882,1
9.857552,5.627618,1.336058,1
7.929391,6.668261,8.778343,1
8.474138,1.075656,3.032712,1
9.919038,0.131638,0.158682,1
8.340415,6.890269,4.942783,1
0.628387,5.633778,8.617196,0
7.292983,8.950371,3.078279,1
6.253936,3.356585,8.852623,1
1.974572,4.134109,5.692141,0
7.177508,4.631252,3.973211,1
8.558272,9.199369,1.472367,1
5.171942,7.714797,0.553878,1
8.614783,0.497327,2.120607,1
7.435920,0.695876,0.651137,0
2.744458,1.161170,6.684336,0
0.386054,0.252427,9.967360,0
9.151547,8.451427,4.448377,1
8.533305,5.807845,6.349338,1
0.277769,8.055940,7.643462,0
8.000360,9.561530,0.116582,1
0.609543,3.817967,5.703602,0
0.509732,1.650603,7.131769,0
7.376931,5.382155,0.540328,1
3.873902,8.209872,8.727125,1
6.386300,0.644660,0.003703,0
4.815977,0.829907,5.307843,0
6.266598,4.621951,9.012790,1
5.970994,4.999187,8.608238,1
2.460694,8.378201,9.339317,1
5.186123,3.143082,9.640741,0
8.694166,5.240784,5.679411,1
1.301771,7.493798,3.708569,0
1.199416,2.579426,9.643868,0
8.148165,1.254163,2.968215,1
6.603417,3.508871,9.352259,1
1.398881,4.001667,1.608291,0
3.646939,6.716067,8.790608,1
4.779823,4.164795,0.617541,0
4.896014,8.369526,6.064686,1
0.996358,9.214215,2.008028,1
7.989059,5.290301,4.166454,1
1.663663,4.885708,8.230259,0
1.670267,4.486719,9.170670,0
4.950889,4.429429,2.578825,1
7.811064,7.566066,3.876129,1
5.316177,2.206807,3.663557,0
6.908627,2.487501,5.774743,1
4.538359,8.413756,7.688787,1
4.032065,9.049590,7.163525,1
3.161780,3.982086,0.341031,0
7.966856,5.730770,4.675881,1
4.803990,8.717453,8.050274,1
6.972324,6.437674,2.305387,1
3.760843,3.452397,2.917864,0
2.025801,2.566766,5.979713,0
9.266620,8.580692,7.377564,1
8.738967,9.719683,2.503568,1
9.243066,5.727936,3.191139,1
9.022207,6.244240,9.081656,1
6.384307,5.972918,1.333695,1
3.650803,9.108764,4.308318,1
9.199824,1.280303,0.959116,1
0.671908,1.675474,3.939516,0
9.062837,7.798838,7.047577,1
2.895721,8.194868,6.379775,1
5.669960,5.246970,2.802479,1
7.633376,8.978781,3.825528,1
7.380623,0.606217,9.904549,0
2.657949,9.518600,3.870013,1
7.846554,9.447313,2.906413,1
5.144664,3.809533,4.277531,1
5.765054,0.080510,7.174577,0
9.512714,9.075325,4.734663,1
0.627813,3.556822,1.581192,0
2.904343,1.167665,6.926381,0
3.713011,4.213873,1.763020,0
7.385420,9.538826,4.342391,1
2.765414,4.505790,4.956258,0
2.626727,8.993230,9.306234,1
7.232137,0.593231,8.607414,0
5.909821,2.387627,2.670910,0
6.138189,6.197408,1.856428,1
