@relation AGRAWAL_Abrupt_Simple_Mild

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute class {0,1}

@data
119187.1305665661,0.0,39.0,2.0,8.0,7.0,115881.72712638236,7.0,306678.84035365214,0
55908.74141403917,74875.11752106535,57.0,1.0,8.0,4.0,314484.2898912684,14.0,55545.75888014335,0
135959.4914043324,0.0,25.0,0.0,19.0,3.0,548706.7920501304,30.0,54824.43190095837,0
106671.04731548471,0.0,35.0,3.0,8.0,1.0,935511.687001106,16.0,351096.7369378897,0
77056.19924677115,0.0,49.0,1.0,1.0,4.0,489636.5328728855,28.0,139680.58218712453,1
50491.7824680797,22997.932766408638,20.0,3.0,2.0,1.0,627827.4030558272,26.0,91742.80341863287,1
27153.80947452233,40315.00964586778,60.0,3.0,14.0,0.0,820647.3311512579,4.0,242866.90881454453,1
107020.04518135704,0.0,56.0,4.0,12.0,7.0,119676.16781749824,7.0,218704.2846356048,1
145255.15651138977,0.0,39.0,3.0,16.0,1.0,722740.4663758128,18.0,194195.0451309009,0
30952.48406961216,50766.41186243442,50.0,2.0,6.0,7.0,59649.72984793241,19.0,236619.78961726333,0
145223.10008639185,0.0,75.0,0.0,4.0,1.0,459821.7119285147,15.0,327687.8021314186,0
40417.01836453638,44243.51654826453,43.0,4.0,9.0,0.0,1037236.7355567112,18.0,226256.5962662752,0
110809.10928161284,0.0,23.0,4.0,15.0,8.0,0.0,12.0,11451.817501479944,0
142148.10880819178,0.0,69.0,3.0,1.0,2.0,544939.9414638496,11.0,190279.6293949666,0
34751.086329693266,54371.10153492876,43.0,1.0,1.0,6.0,189898.74504069416,30.0,373359.6152564655,0
70867.86205631874,31020.187426973946,51.0,0.0,15.0,5.0,344920.82583411026,5.0,11187.865497796378,0
32630.47479349781,38936.86634407112,48.0,2.0,10.0,1.0,625614.0051583948,8.0,475342.363085919,0
87042.8777233324,0.0,25.0,1.0,14.0,0.0,742888.0442241632,16.0,320637.224832222,1
138339.99479317036,0.0,22.0,2.0,8.0,0.0,1194229.41640229,19.0,227253.524707946,0
44964.81757936943,20278.683397920293,22.0,3.0,13.0,2.0,544912.0479531139,22.0,72752.41115540071,0
27890.741847749887,28533.4506952122,57.0,1.0,17.0,5.0,152118.73084772477,15.0,134267.41742464536,0
45333.41821099432,59722.984739489926,62.0,2.0,12.0,2.0,853556.4017216422,16.0,185958.89079324045,1
120391.29327082363,0.0,36.0,1.0,16.0,5.0,418996.96937266993,17.0,361952.4450569456,0
49283.67567520941,42970.09331843178,77.0,2.0,4.0,6.0,267234.70354298403,11.0,362959.1942295175,1
50538.39910744813,50910.034413958165,24.0,2.0,2.0,2.0,689431.1643825205,29.0,245752.6660020783,1
111734.23467438215,0.0,55.0,1.0,4.0,1.0,1008996.5201759152,21.0,230704.55923287908,1
85052.72138077545,0.0,23.0,3.0,12.0,2.0,610086.3358111519,6.0,426267.0070955853,1
24558.178213809217,54644.212843544825,58.0,3.0,7.0,7.0,145035.94120386217,18.0,497945.6076978885,0
57690.18292247841,36666.91273129315,63.0,0.0,4.0,1.0,989806.2089614758,12.0,366750.89946754655,1
115207.1857273995,0.0,39.0,0.0,14.0,8.0,0.0,4.0,421519.7091592375,0
49498.30555472779,10751.724289544072,38.0,0.0,7.0,1.0,990284.032216386,9.0,54735.737615219936,0
77917.8117352184,0.0,47.0,1.0,17.0,3.0,497412.2948603709,5.0,339200.483705218,1
27514.569578730847,38019.18218585896,44.0,0.0,3.0,2.0,835165.7221951217,18.0,227920.6322188865,0
148070.8471616973,0.0,31.0,3.0,4.0,8.0,0.0,10.0,427622.6363518268,0
26820.564293753738,70435.6841280321,24.0,3.0,6.0,0.0,1041455.3004783824,6.0,406005.0644024398,0
55452.15297116387,20887.454925805123,37.0,1.0,1.0,6.0,145034.35247856667,16.0,150749.0781717592,1
68542.46978010348,36526.117524197216,51.0,1.0,18.0,3.0,657738.0802263507,23.0,213009.43848706,0
146696.2313865547,0.0,79.0,4.0,1.0,4.0,594211.8173353759,26.0,6129.811736859281,0
74274.86329673523,45610.057887293726,25.0,2.0,13.0,7.0,133090.07506783682,15.0,279054.94060924614,1
39011.8240716713,21809.1702834483,70.0,4.0,5.0,8.0,0.0,13.0,73691.99655522068,1
100915.38969846087,0.0,52.0,3.0,9.0,4.0,599557.3443447845,23.0,229390.47259042284,1
28626.245494392755,43468.59790836727,24.0,0.0,18.0,5.0,219676.57550307648,19.0,287893.0837587957,0
124183.80524107204,0.0,79.0,1.0,16.0,8.0,0.0,1.0,115131.09479595874,0
71471.91154800709,17725.702332680063,39.0,2.0,1.0,7.0,122528.55716777065,16.0,412345.9135420021,1
95104.38001369411,0.0,46.0,0.0,1.0,7.0,75368.53172694557,21.0,367993.8355603762,1
147504.61219096568,0.0,30.0,1.0,11.0,2.0,384377.024090794,18.0,405272.7955677023,0
31047.91738227605,36972.58274827954,41.0,3.0,13.0,0.0,1125376.8320901447,13.0,3194.2773278416657,0
89825.26719251035,0.0,44.0,1.0,17.0,6.0,269934.5610050844,3.0,266435.14774074155,1
85672.82063030683,0.0,43.0,2.0,4.0,8.0,0.0,27.0,153968.19148727626,1
57012.870722128144,74773.534406647,29.0,1.0,18.0,4.0,556651.4867969969,5.0,471186.89534459385,1
133425.86637272875,0.0,68.0,2.0,6.0,6.0,231471.1816086839,12.0,68195.29248523098,0
83809.17268948097,0.0,22.0,1.0,2.0,6.0,256992.90327327268,20.0,297089.3616461961,1
128964.50112378632,0.0,65.0,4.0,16.0,6.0,104079.18454528385,7.0,68070.56896697883,0
113568.2619977246,0.0,76.0,3.0,2.0,2.0,747513.679504469,6.0,72263.78449417603,0
138808.91826470912,0.0,36.0,3.0,4.0,5.0,298464.51296013314,19.0,374706.97581262427,0
99210.79136879492,0.0,20.0,1.0,5.0,8.0,0.0,1.0,36180.62691903523,1
86551.90435936369,0.0,36.0,2.0,20.0,7.0,59502.67980278675,7.0,457997.9436801599,1
28436.583990454827,38203.86685058842,54.0,1.0,17.0,5.0,274638.5518456906,19.0,165987.1958406345,0
67915.50894296638,37689.041108479454,58.0,1.0,10.0,8.0,0.0,23.0,380445.85216119897,0
83765.24038918513,0.0,29.0,4.0,9.0,2.0,311802.5305442927,27.0,472064.2935524256,1
133080.94081172906,0.0,21.0,0.0,6.0,8.0,0.0,25.0,407318.2368908104,0
42599.33279322958,39354.38731929932,53.0,0.0,20.0,4.0,438742.3011173357,29.0,424683.4307384882,0
78305.92862052968,0.0,25.0,3.0,19.0,5.0,255218.1583750181,6.0,67225.5440647318,1
131935.11014279624,0.0,62.0,0.0,7.0,5.0,192013.62446783367,10.0,375897.2633275123,0
23097.95935040472,74236.03732778318,29.0,3.0,9.0,4.0,421723.7221059094,26.0,271648.3089384136,0
21355.203914446152,34860.245955493774,54.0,0.0,11.0,0.0,621689.2213437714,25.0,294779.3187713015,0
106699.93112285469,0.0,66.0,2.0,7.0,2.0,707495.4737421939,20.0,339409.3517839411,0
77685.95580812641,0.0,66.0,2.0,19.0,7.0,144174.84075172743,5.0,246582.61160985217,0
49785.53465950349,55159.88372379328,51.0,3.0,19.0,4.0,397257.5864718739,5.0,99700.30111651862,0
